540,2,6238
540,3,3171
540,3,5447
540,3,7679
540,3,4266
540,3,6147
540,3,7407
540,3,0565
540,3,7336
540,3,1767
540,3,8061
540,4,7410
540,4,7893
540,4,6224
540,4,4756
540,7,3847
540,7,3188
540,8,6638
540,14,5873
540,14,2936
540,15,4303
540,18,4132
540,18,3134
540,26,3376
600,1,1698
600,2,4684
600,2,5385
600,2,2385
600,2,0564
600,3,4686
600,3,4268
600,3,5921
600,3,0757
600,3,0951
600,3,5659
600,3,9022
600,3,3001
600,3,6857
600,3,5312
600,3,0425
600,4,3660
600,4,4776
600,4,8440
600,4,8112
600,4,8461
600,4,5453
600,4,1671
600,4,9573
600,4,3775
600,4,4726
600,4,1152
600,4,5239
600,4,8460
600,54,1488
600,54,1944
600,55,8752
600,59,4545
660,0,5223
660,1,8530
660,1,0152
660,1,6427
660,1,3168
660,1,6599
660,1,9865
660,1,0222
660,1,3342
660,1,9160
660,1,1685
660,15,1748
660,19,4155
660,19,8035
660,20,8526
660,21,5734
660,21,2489
660,21,1891
660,21,7679
660,22,4481
660,22,1843
660,22,3789
660,49,3648
660,50,5726
660,50,8449
660,55,4463
660,55,5709
660,55,6412
660,56,9169
660,56,8334
660,56,4614
660,56,0793
660,56,6698
660,56,5252
660,57,1773
660,57,5506
660,58,4894
660,58,3293
660,58,5698
660,59,3275
660,59,1278
660,59,4335
660,59,7493
660,59,6565
720,0,6979
720,0,5888
720,0,6585
720,1,0579
720,1,6433
720,1,7565
720,3,6794
720,3,5257
720,3,6783
720,4,0984
720,4,4183
720,4,8467
720,4,9621
720,4,1129
720,4,0275
720,5,5916
720,5,7266
720,5,4259
720,5,4329
720,5,3705
720,5,9169
720,5,7837
720,5,2525
720,6,7337
720,6,0634
720,6,1482
720,6,3153
720,6,8677
720,6,5524
720,6,5266
720,6,4824
720,6,7260
720,6,0864
720,7,4687
720,7,9572
720,7,8545
720,7,2525
720,7,1572
720,7,6654
720,8,6713
720,8,1678
720,9,2587
720,9,3154
720,9,7321
720,11,9560
720,11,8433
720,11,9644
720,12,6172
720,13,8729
720,13,1697
720,23,8941
720,43,1215
720,43,4769
720,43,7132
720,43,2232
720,44,7678
720,44,1773
720,44,4267
720,44,6998
720,44,5251
720,44,8875
720,44,1264
720,48,2715
720,49,2475
720,49,4217
720,49,4081
720,49,9590
720,49,2227
720,49,8435
720,49,6586
720,49,7943
720,49,4084
720,49,6644
720,51,6335
720,51,1684
720,51,6972
720,51,6574
720,51,8872
720,52,6843
720,52,2314
720,52,8384
720,52,3635
720,52,8846
720,52,0217
720,53,5505
720,54,6503
720,54,5851
720,54,7874
720,54,0768
720,54,5183
720,55,6370
720,55,7613
720,55,6293
720,55,8453
720,55,0205
720,55,5188
720,56,1752
720,56,5111
720,56,3187
720,56,3553
720,56,6447
720,56,5587
720,56,1348
720,57,5747
720,57,4108
720,57,2522
720,57,5238
720,57,5804
720,57,1271
720,57,3413
720,58,4278
720,58,5747
720,58,6153
720,58,8336
720,58,2815
720,58,5923
720,58,8676
720,58,8794
720,58,5586
720,58,6362
720,58,2452
720,58,7251
720,58,1114
720,58,7355
720,59,3831
720,59,4806
720,59,1566
720,59,0224
720,59,6656
720,59,5867
720,59,7616
720,59,8390
60,0,1543
60,0,5518
60,1,3147
60,3,5475
60,8,5815
60,8,3172
60,9,7338
60,9,1956
60,41,9788
60,41,1687
60,44,8434
60,44,2848
60,45,9357
60,45,5175
60,45,5259
60,45,2182
60,45,4543
60,46,4316
60,46,7964
60,46,9641
60,46,1337
60,46,5713
60,46,2061
60,47,5593
60,47,7621
60,47,9571
60,47,2041
60,47,9636
60,47,4299
60,47,0336
60,48,4147
60,49,6711
60,49,2865
120,4,0427
120,5,1148
120,5,8873
120,5,2225
120,5,9245
120,5,4342
120,6,9987
120,6,3137
120,7,4272
120,8,7349
120,9,5609
120,9,6648
120,9,3708
120,9,3864
120,9,2666
120,9,9134
120,10,2731
120,14,6973
120,14,8664
120,14,3915
120,14,3872
120,14,6448
120,14,8611
120,14,5504
120,51,1128
180,58,7071
180,58,9455
180,58,7152
180,58,6776
180,58,6634
180,58,1334
180,58,4804
180,58,3376
180,59,8714
180,59,5322
180,59,3997
180,59,2679
180,59,3832
180,59,9219
180,59,5714
180,59,6016
240,0,7754
240,0,5645
240,1,0617
240,2,5517
240,2,5266
240,2,1735
240,2,5252
240,4,2645
240,4,1247
240,4,2174
240,7,8936
240,7,3761
240,7,6706
240,7,5460
240,8,1323
240,8,7247
240,8,6656
240,8,6548
240,8,8729
240,8,0172
240,8,8727
240,8,2711
240,8,3552
240,9,4406
240,9,3777
240,13,4836
240,13,4132
240,13,3643
240,56,1748
240,56,2279
240,56,5886
240,56,5891
240,57,4825
240,57,1736
240,57,2250
240,57,3762
240,57,1634
240,57,1270
240,58,0983
240,58,9866
240,58,2106
240,58,2042
240,58,8530
240,58,1664
240,59,3439
240,59,1538
240,59,7077
240,59,6707
240,59,6984
300,0,4083
300,0,7114
300,0,5645
300,0,3147
300,0,5456
300,0,3844
300,0,1273
300,0,1578
300,1,9397
300,1,8068
300,1,8593
300,2,8327
300,2,3238
300,6,2536
300,6,5658
300,7,5315
300,7,2657
300,7,2727
300,7,1315
300,7,6384
300,7,5328
300,7,1672
300,8,8453
300,12,2869
300,13,6585
300,21,4268
300,45,5888
300,56,8658
300,56,9902
300,56,8734
300,56,9649
300,56,6231
300,56,6710
300,56,9518
300,56,8886
300,57,5918
300,57,7474
300,57,0794
300,57,1461
300,57,5267
300,57,7358
300,57,5226
300,57,6533
300,58,4273
300,58,4268
300,58,3287
300,58,3375
300,59,6615
300,59,7807
360,8,4113
360,9,3588
360,56,5113
360,56,9867
360,57,5665
360,57,4614
360,58,7627
360,58,2679
360,58,4494
360,59,1152
360,59,4748
360,59,2302
360,59,0432
360,59,2253
360,59,7062
360,59,2516
360,59,3554
360,59,4195
360,59,7273
420,0,4120
420,0,2055
420,0,3131
420,0,8106
420,0,1552
420,0,4545
420,0,5211
420,0,2657
420,0,4775
420,0,1078
420,1,8871
420,1,2665
420,1,5246
420,1,9776
420,2,2168
420,3,7823
420,3,1678
420,4,4287
420,4,3224
420,7,6845
420,7,5232
420,7,8865
420,7,8853
420,7,7259
420,13,2455
420,13,7204
420,13,2712
420,13,6503
420,13,6343
420,14,4965
420,14,8487
420,14,2868
420,14,5042
420,54,7149
420,54,3794
420,58,4602
420,58,1737
420,58,5303
420,59,5662
420,59,2503
420,59,8180
420,59,6216
420,59,0218
420,59,8037
420,59,9258
420,59,7340
480,0,7762
480,0,7349
480,0,5156
480,0,7816
480,0,8538
480,0,4551
480,1,6281
480,1,6986
480,1,7615
480,1,6426
480,1,6210
480,1,7583
480,2,3636
480,2,3616
480,2,8448
480,2,4291
480,2,6120
480,2,4962
480,3,2302
480,3,0364
480,3,9640
480,3,8278
480,3,2267
480,3,8244
480,4,7686
480,4,6411
480,4,4622
480,4,1781
480,4,8188
480,4,8542
480,4,8545
480,4,2645
480,5,0757
480,5,8397
480,5,1316
480,5,0013
480,5,2244
480,5,8384
480,5,4842
480,5,6644
480,5,6204
480,6,3342
480,54,6636
480,55,2238
480,58,5382
480,58,4732
480,58,1132
480,58,1806
480,58,0336
480,59,2228
480,59,4425
480,59,3782
480,59,4664
480,59,4756
480,59,4113
480,59,4120
480,59,3618
540,0,7356
540,0,5991
540,0,6863
540,0,6566
540,0,2377
540,0,5643
540,0,1673
540,0,9016
540,1,9713
540,1,2174
540,1,1320
540,1,5643
540,1,3774
540,1,1097
540,1,7874
540,1,6999
540,1,0133
540,1,6698
540,1,7823
540,1,0215
540,2,7112
540,2,6789
540,2,2113
540,2,3574
540,2,6148
540,2,0565
540,3,8681
540,3,2511
540,3,8233
540,3,3964
540,7,4621
540,15,6014
540,15,7755
540,15,7537
540,15,9516
540,15,2916
540,15,7134
540,52,1303
540,52,5731
540,52,5333
540,53,7837
540,53,1965
540,53,5371
540,53,9515
540,53,5056
540,53,5854
540,53,5384
540,53,6141
540,53,8058
540,53,7114
540,54,7698
540,54,3288
540,54,8530
540,54,9712
540,54,8680
540,54,7628
540,54,6718
540,54,3830
540,54,2735
540,54,4570
540,55,7742
540,55,4564
540,55,5251
540,55,7478
540,55,0545
540,55,3986
540,55,6181
600,57,6172
600,57,1564
600,57,4058
600,57,5182
600,57,4727
600,58,1530
600,58,1412
660,0,4722
660,1,2638
660,1,2656
660,1,8469
660,2,7957
660,2,1341
660,2,4767
660,2,0637
660,20,9432
660,33,3120
660,44,4284
660,44,7684
660,44,3633
660,44,8327
660,44,5250
660,44,4082
660,44,4873
660,45,4831
660,45,3412
660,45,9147
660,48,7679
660,48,4474
660,48,1965
660,49,4818
660,49,1810
660,51,7698
660,52,5880
660,52,3789
660,53,1886
660,53,9778
660,53,7267
660,54,9435
660,54,4414
660,55,5779
660,57,3858
660,57,6669
660,57,0216
660,58,0280
660,59,3793
660,59,6238
720,0,6616
720,0,8334
720,0,1338
720,0,1811
720,0,8379
720,0,6205
720,0,6776
720,0,0983
720,1,2929
720,1,4115
720,1,3149
720,1,5662
720,1,1246
720,1,8593
720,1,6211
720,2,8246
720,2,6742
720,2,7390
720,2,1685
720,2,1753
720,2,9028
720,2,9217
720,2,5386
720,2,7748
720,2,3016
720,2,6232
720,2,6964
720,2,3497
720,2,6204
720,3,2538
720,3,4525
720,3,3001
720,3,3210
720,3,8195
720,3,7128
720,3,6635
720,3,8913
720,3,6344
720,4,0629
720,4,3467
720,5,7733
720,5,5746
720,5,2748
720,5,2253
720,5,7821
720,5,3016
720,6,8398
720,6,7950
720,6,3757
720,6,1083
720,6,9712
720,6,8847
720,6,5313
720,7,4127
720,7,1480
720,7,5530
720,7,0013
720,10,4128
720,10,8848
720,32,8677
720,56,5302
720,56,2384
720,56,7494
720,57,4056
720,57,6218
720,57,0602
720,57,0552
720,57,5212
720,57,6637
720,57,9432
720,57,3844
720,57,2441
720,57,0795
720,57,7086
720,58,3964
720,58,1291
720,58,5521
720,58,1336
720,58,2238
720,58,4860
720,58,0866
720,58,2182
720,58,4475
720,58,6756
720,58,5676
720,58,3371
720,58,0839
720,58,9724
720,58,6983
720,58,3412
720,58,7481
720,58,6866
720,59,4114
720,59,9384
720,59,5247
720,59,4773
720,59,3788
720,59,8035
720,59,8684
720,59,4196
720,59,2371
720,59,3362
720,59,8194
720,59,5069
720,59,1408
720,59,1247
720,59,5313
720,59,6205
720,59,4889
60,0,0204
60,0,0086
60,0,4120
60,0,2257
60,0,3224
60,1,7323
60,1,1662
60,1,4666
60,1,9020
60,1,4127
60,1,3149
60,1,5685
60,1,2119
60,2,6432
60,2,3858
60,2,7328
60,2,2075
60,2,6776
60,2,9789
60,2,2432
60,2,4480
60,3,5731
60,3,7532
60,3,8884
60,3,7666
60,3,2891
60,4,4115
60,4,0634
60,4,2728
60,4,7126
60,4,6553
60,4,6585
60,4,3146
60,4,9021
60,4,8817
60,4,7216
60,4,8537
60,4,1843
60,4,5517
60,4,8885
60,4,0622
60,4,4526
60,4,6357
60,4,2557
60,5,2899
60,5,1483
60,5,7944
60,5,8041
60,5,2546
60,5,6614
60,5,0838
60,5,5805
60,5,3205
60,6,6623
60,6,8435
60,6,5378
60,6,1893
60,6,5187
60,6,4957
60,6,1338
60,6,1810
60,9,8195
60,9,1570
60,11,7602
60,39,1602
60,39,7546
60,39,9724
60,39,8715
60,40,3140
60,41,6357
60,44,3218
60,45,1184
60,46,2048
60,46,4418
60,46,0636
60,46,1749
60,46,4526
60,47,7672
60,47,6516
60,47,7265
60,48,6851
60,48,6286
60,58,0832
60,58,8866
60,58,2232
60,59,1058
60,59,8661
60,59,6738
60,59,7108
60,59,2711
60,59,4687
60,59,9649
60,59,7636
60,59,2041
60,59,4572
60,59,7097
60,59,0634
60,59,4939
120,0,7781
120,0,5525
120,0,8890
120,1,2174
120,2,0819
120,2,6188
120,2,1565
120,2,6812
120,3,6824
120,3,4063
120,3,5733
120,4,4320
120,4,5859
120,4,3654
120,4,8918
120,5,8036
120,5,1564
120,5,1493
120,5,7634
120,5,2918
120,5,7507
120,6,5538
120,6,4343
120,6,3777
120,6,3356
120,6,7077
120,6,7343
120,6,2377
120,6,7324
120,7,4823
120,7,1410
120,7,7938
120,59,3148
180,0,2302
180,0,1887
180,0,2929
180,0,3586
180,0,7816
180,0,3427
180,1,2713
180,1,2314
180,1,7734
180,1,2725
180,1,4477
180,1,6640
180,1,8505
180,1,4733
180,1,6427
180,2,1270
180,13,9656
180,13,6224
180,13,3601
180,13,7530
180,13,1557
180,13,4747
180,13,8156
180,13,6225
180,13,7481
180,13,0775
180,14,4478
180,14,7511
180,14,1085
180,14,1062
180,14,9358
180,14,7971
180,14,1086
180,14,3620
180,14,6361
180,14,7411
180,21,1494
180,58,1406
180,58,0355
180,58,2504
180,58,9588
180,58,6636
180,58,5523
180,58,1474
180,58,1148
180,58,8751
180,58,0773
180,59,7533
180,59,7552
180,59,5224
180,59,4780
180,59,4128
180,59,4805
180,59,6429
180,59,2178
180,59,8678
240,0,3838
240,0,6794
240,0,2731
240,1,6167
240,4,0621
240,4,8163
240,4,6167
240,4,2708
240,4,4547
240,5,2153
240,5,3428
240,5,6465
240,5,1942
240,5,8868
240,5,2659
240,5,9152
240,5,7112
240,5,7132
240,5,2521
240,5,9586
240,5,4678
240,5,8173
240,5,4460
240,5,1412
240,5,6825
240,5,2434
240,5,2874
240,5,4250
240,5,4457
240,5,8251
240,6,7685
240,6,1741
240,6,3482
240,6,3998
240,6,6622
240,6,3739
240,6,1407
240,6,9383
240,6,9725
240,6,2523
240,6,1418
240,6,1841
240,6,6643
240,6,2384
240,7,6858
240,7,6970
240,7,7815
240,7,8510
240,8,7753
240,8,3363
240,8,8263
240,9,0846
240,12,6614
300,2,7935
300,2,8870
300,2,8265
300,2,7083
300,2,8321
300,2,0642
300,2,6824
300,2,7663
300,2,9641
300,2,2873
300,2,2385
300,2,9176
300,2,7132
300,2,0690
300,2,2224
300,3,4112
300,3,6826
300,3,4355
300,3,2453
300,3,1613
300,3,4341
300,3,1328
300,3,2107
300,3,8107
300,3,7612
300,3,8990
300,3,3246
300,4,9661
300,4,6833
300,4,5538
300,4,6382
300,8,6788
300,8,1567
300,8,8751
300,8,1323
300,8,7881
300,10,6983
300,11,1671
300,14,9774
300,38,1958
300,38,8523
300,38,1665
300,38,8476
300,38,6428
300,39,6588
300,41,4804
300,41,3362
300,54,1107
300,55,7720
300,55,4250
300,55,6204
300,55,3280
300,56,5473
300,56,4314
300,56,2676
300,56,8519
300,56,4266
300,56,3858
300,56,8998
300,56,6599
300,56,1489
300,56,3859
300,56,1892
300,56,4288
300,56,6621
300,57,6494
300,57,5573
300,57,3566
300,57,5850
300,57,5744
300,57,1349
300,57,4678
300,57,8206
300,57,0288
300,57,8711
300,57,4942
300,57,8878
300,57,4512
300,57,7251
300,57,1146
300,57,8337
300,57,5677
300,58,4818
300,58,2128
300,58,6446
300,58,2922
300,59,2536
300,59,6160
300,59,1557
300,59,4613
360,0,6361
360,0,7558
360,0,8542
360,0,8022
360,0,1273
360,0,1546
360,0,8278
360,1,4340
360,1,0965
360,1,5061
360,1,7552
360,2,0742
360,2,7096
360,2,4147
360,2,6784
360,3,2885
360,3,4342
360,3,6585
360,3,3147
360,3,5316
360,48,6641
360,58,2714
360,59,9351
360,59,7475
360,59,6641
420,0,0824
420,0,4893
360,58,7824
360,58,3411
360,59,4076
360,59,8645
360,59,2522
360,59,3357
360,59,3281
360,59,5662
360,59,0567
360,59,7600
420,0,0155
420,0,2108
420,0,1252
420,0,2796
420,0,4133
420,0,6433
420,0,4131
420,0,7697
420,1,8123
420,1,3552
420,1,4600
420,1,2740
420,1,6222
420,1,5162
420,1,8853
420,2,1530
420,2,1341
420,2,1477
420,2,3222
420,2,8335
420,3,5384
420,3,4139
420,4,9147
420,4,5486
420,4,8639
420,4,7637
420,12,7335
420,28,0534
420,53,8174
420,55,2489
420,55,1760
420,55,9781
420,55,7558
420,56,7342
420,56,6572
420,56,8868
420,56,2778
420,56,8868
420,58,2453
420,58,2176
420,58,1407
420,58,5525
420,58,9350
420,58,3570
420,58,8638
420,58,4476
420,58,1324
420,58,3571
420,58,0978
420,58,1762
420,58,9237
420,59,7686
420,59,3859
420,59,1803
420,59,7686
420,59,6187
420,59,4571
420,59,2539
420,59,9783
420,59,7950
420,59,3617
480,0,4822
480,0,6618
480,0,9154
480,0,4777
480,1,2748
480,1,9231
480,1,4775
480,1,1273
480,1,9017
480,1,3237
480,1,7565
480,2,9903
480,2,3858
480,2,0408
480,2,4495
480,2,0221
480,2,2670
480,2,6425
480,3,2639
480,3,7232
480,3,2111
480,3,3174
480,3,9586
480,3,8588
480,4,8481
480,4,7495
480,4,0362
480,5,3966
480,5,3426
480,5,7817
480,5,5273
480,5,9014
480,6,0793
480,6,0983
480,6,2042
480,15,8517
480,47,7545
480,48,5181
480,52,9451
480,52,0794
480,52,0121
480,52,6845
480,52,3160
480,53,1340
480,53,0845
480,53,5751
480,53,1290
480,53,2038
480,53,3984
480,53,4781
480,53,7478
480,53,8748
480,53,9362
480,54,4291
480,54,5468
480,54,3275
480,54,1133
480,55,4152
480,55,2847
480,55,4181
480,55,8180
480,55,6035
540,1,7285
540,2,3001
540,2,3445
540,2,6301
540,2,2157
540,2,0819
540,2,5143
540,2,9021
540,2,8922
540,2,4727
540,3,5119
540,3,6244
540,3,6286
540,3,7114
540,3,6864
540,3,2696
540,3,3963
540,3,8233
540,3,4493
540,3,8586
540,3,8371
540,4,3330
540,4,9783
540,5,1488
540,5,1621
540,5,7477
540,5,3571
540,6,1146
540,19,0287
540,45,4754
540,48,6724
540,48,7341
540,50,2608
540,50,2678
540,50,7524
540,50,4843
540,51,2428
540,56,6793
540,56,1267
540,56,8251
540,56,5725
540,56,0567
540,56,9414
540,56,8935
540,57,8696
540,57,6161
540,57,4957
540,57,2851
540,57,8313
540,57,1888
540,58,9020
540,58,4266
540,58,4128
540,58,6635
540,59,7506
540,59,2178
540,59,8685
540,59,7271
540,59,2697
540,59,1286
540,59,4204
600,0,9655
600,0,2316
600,0,1418
600,56,2473
660,1,5542
660,1,8867
660,1,0574
660,1,5452
660,1,8473
660,1,3831
660,1,6718
660,1,4524
660,2,4114
660,2,6293
660,2,4337
660,3,7413
660,3,2040
660,4,0971
660,4,9574
660,5,6135
660,21,7284
660,21,8163
660,22,3660
660,47,1671
660,47,2728
660,47,6825
660,47,2398
660,47,5923
660,48,7762
660,48,8851
660,48,1976
660,48,1613
660,48,5542
660,50,1684
660,50,4127
660,50,2873
660,50,3447
660,50,6002
660,51,7215
660,51,3154
660,51,5434
660,52,3412
660,53,8854
660,54,2872
660,54,9137
660,54,5334
660,55,4935
660,57,0408
660,57,2521
660,57,1284
660,57,7494
660,57,2036
660,57,2243
660,58,4085
660,58,1753
660,58,8713
660,58,1748
660,58,0552
660,58,6413
660,58,4097
660,58,7425
660,58,3858
660,58,8657
660,58,4936
660,58,6141
660,59,1097
660,59,8366
660,59,0374
660,59,2859
660,59,3516
660,59,9730
660,59,2257
660,59,1349
660,59,6237
660,59,7760
660,59,1663
660,59,8588
720,0,7952
720,0,1819
720,0,4494
720,0,1287
720,0,3341
720,0,4077
720,0,3568
720,0,2452
720,1,8440
720,1,7074
720,1,3135
720,1,9149
720,1,6161
720,1,4823
720,1,1495
720,2,8545
720,2,1195
720,3,1566
720,3,1752
720,4,7842
720,4,9218
720,4,1119
720,4,6586
720,5,5154
720,5,7418
720,5,3778
720,5,8888
720,5,7958
720,5,7336
720,5,1803
720,6,7761
720,6,2915
720,6,6554
720,6,3223
720,7,1344
720,7,6289
720,7,0358
720,7,6573
720,8,3756
720,10,5867
720,14,9386
720,19,2467
720,19,7697
720,26,2852
720,44,4324
720,46,4775
720,47,2638
720,47,4732
720,47,0649
720,47,6546
720,47,2899
720,47,1678
720,47,3852
720,47,2593
720,47,7635
720,47,8671
720,47,7735
720,47,5943
720,47,3414
720,47,0586
720,48,5154
720,55,7205
720,55,4768
720,56,4666
720,56,0337
720,56,7752
720,56,6757
720,56,9638
720,56,4217
720,56,4125
720,56,1831
720,56,3210
720,56,6546
720,56,8456
720,56,3783
720,56,6579
720,56,6572
720,57,5384
720,57,4842
720,57,8544
720,57,8376
720,57,3586
720,57,7762
720,57,6970
720,57,8075
720,57,4755
720,57,1768
720,57,5871
720,57,3239
720,57,7079
720,57,4285
720,57,0648
720,57,3013
720,57,2232
720,58,2315
720,58,3727
720,58,3167
720,58,0838
720,58,6429
720,58,2937
720,58,0629
720,58,3515
720,58,7125
720,58,4336
720,58,1887
720,58,0013
720,58,4266
720,58,2313
720,58,2124
720,58,8804
720,58,9587
720,58,4616
720,58,9663
720,58,3001
720,58,3383
720,59,0120
720,59,4826
720,59,4518
720,59,3977
720,59,7356
720,59,5746
720,59,3396
720,59,2372
60,0,4761
60,0,3570
60,0,8515
60,0,7958
60,0,7008
60,0,6400
60,0,0983
60,2,8832
60,2,8918
60,2,8663
60,2,4651
60,2,8182
60,2,5887
60,2,2545
60,2,5868
60,2,5189
60,2,2428
60,2,7314
60,3,2710
60,3,0985
60,3,1769
60,3,7251
60,3,7601
60,3,3244
60,3,1963
60,3,5903
60,3,5864
60,3,5452
60,3,5242
60,3,2177
60,3,3433
60,3,6363
60,3,6433
60,4,4329
60,4,3850
60,4,3636
60,4,4120
60,4,2194
60,4,3188
60,4,7468
60,4,6554
60,4,3572
60,5,7267
60,5,8815
60,5,6554
60,6,5301
60,7,5320
60,12,4844
60,24,8225
60,24,1944
60,24,8803
60,24,5542
60,24,1614
60,24,1130
60,24,3591
60,25,6135
60,25,6591
60,25,6168
60,25,4424
60,25,4250
60,25,5682
60,27,4734
60,27,9776
60,27,1324
60,27,5441
60,29,2662
60,50,1126
60,50,4483
60,50,7775
60,50,4494
60,50,4074
60,50,3986
60,50,3132
60,51,2504
60,51,4413
60,51,0225
60,51,8034
60,51,4888
60,51,6637
60,51,0774
60,52,7539
60,52,8476
60,52,8265
60,53,6793
60,53,1286
60,53,9661
60,53,7335
60,53,8684
60,53,4063
60,54,5036
60,54,1735
60,54,6624
60,54,3237
60,54,0705
60,54,9153
60,54,0287
60,55,4734
60,55,3238
60,55,5935
60,55,8902
60,55,9217
60,55,5781
60,55,1843
60,55,4096
60,56,3782
60,56,5735
60,56,7112
60,56,8664
60,56,8587
60,56,2728
60,56,5379
60,56,4317
60,56,5635
60,56,8708
60,56,6383
60,56,8301
60,56,6149
60,57,3096
60,57,6217
60,57,5780
60,57,6376
60,57,8664
60,57,2662
60,57,3795
60,57,6966
60,57,3586
60,57,8250
120,13,4349
120,13,6559
120,14,3636
120,14,4268
120,14,4418
120,14,3147
120,14,4817
120,14,6832
120,15,0426
120,15,7891
120,15,9378
120,15,1956
120,15,8327
120,16,4629
120,43,2432
120,43,1111
120,43,3378
180,0,2420
180,1,3616
180,1,0217
180,1,4119
180,1,7076
180,1,8677
180,1,7286
180,2,8571
180,2,5574
180,2,8918
180,2,8854
180,4,4768
180,4,5937
180,5,7736
180,9,0172
180,9,1564
180,9,2734
180,9,0846
180,10,6431
180,11,4114
180,11,5522
180,19,4613
180,19,5522
180,20,6761
180,20,6970
180,21,6559
180,21,4149
180,21,4473
180,51,6356
180,51,8516
180,51,1525
180,52,2315
180,52,3169
180,52,7132
180,52,3641
180,53,4756
180,53,5732
180,53,2128
180,53,6810
180,54,8312
180,54,0357
180,54,1268
180,54,4557
180,54,5433
180,54,5903
180,54,6153
180,55,1726
180,55,1272
180,55,8846
180,55,2749
180,56,4316
180,57,2035
180,57,8998
180,57,6641
180,57,2885
180,57,1839
180,59,7945
180,59,4531
180,59,6659
180,59,9984
180,59,6136
180,59,0160
180,59,1663
180,59,6414
180,59,5536
180,59,5714
180,59,8917
240,0,5588
240,0,5313
240,0,5784
240,0,3426
240,0,8258
240,1,8916
240,1,9706
240,1,5518
240,1,2398
240,1,4567
240,3,6997
240,3,2739
240,5,9148
240,6,3707
240,43,9364
240,43,9661
240,43,5468
240,43,5869
240,43,7810
240,43,8181
240,43,8176
240,43,1495
240,44,6516
240,45,1665
240,45,7314
240,45,8182
240,45,3867
240,45,8923
240,45,7196
240,48,2313
240,55,5708
240,56,2329
240,57,1821
240,57,2665
240,58,5044
240,58,7489
240,58,3780
240,58,4270
240,58,8250
240,58,5858
300,4,2233
300,4,4153
300,57,8322
300,58,3712
300,58,6838
300,58,4735
300,58,5177
300,58,3426
300,58,8243
300,58,6410
300,58,8593
300,59,4462
300,59,1937
300,59,8056
300,59,5888
300,59,6774
360,0,0654
360,0,7543
360,0,5852
360,0,6257
360,2,2679
360,57,5917
360,57,5386
360,57,5916
360,57,0002
360,57,9142
360,58,7329
360,58,2265
360,58,9999
360,58,9725
360,58,9357
